CF:27:BE:19:4E:31,-72,-74,-71,-85,-86,-88,-80,-83,-82,-81,-87,-77,-74,-76,-76,-77,-71,-71,-71,-73,-80,-80,-76,-77,-75,-74,-72,-72,-74,-74,-85
CA:D9:80:DE:59:61,-80,-83,-78,-82,-76,-74,-77,-75,-76,-83,-81,-81,-90,-83,-84,-76,-77,-76,-80,-79,-77,-77,-76,-78,-78,-79,-78,-78,-77,-77,-77,-80
CE:F1:1F:F8:97:20,-71,-71,-81,-78,-82,-76,-73,-75,-73,-71,-74,-76,-74,-74,-76,-73,-74,-75,-76,-76,-80,-78,-76,-76,-74,-76,-76,-75,-72,-70,-70,-70,-75,-75,-74
FC:B0:61:E1:7F:E2,-81,-68,-77,-66,-67,-66,-66,-68,-69,-70,-69,-70,-70,-76,-85,-84,-78,-73,-75,-76,-80,-76,-76,-73,-80,-80,-84,-83,-76,-76,-76,-71
