18:90:d8:dc:2b:2e,-73,-79,-77,-76,-75,-75,-75,-75,-75,-75,-76,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75
34:8a:ae:6b:5e:6e,-73,-73,-72,-72,-72,-72,-72,-72
18:d6:c7:4d:3b:ec,-58,-59,-60,-61,-61,-61,-61,-61,-62,-62,-61,-61,-61,-61,-60,-60,-60,-60,-60,-60,-59,-59,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-60,-60
c4:09:38:6d:3b:09,-53,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53
f8:ab:05:4f:90:86,-55,-56,-58,-58,-58,-57,-58,-57,-58,-58,-58,-58,-58,-58,-58,-58,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57
C2:3B:C4:50:F8:6B,-91,-91,-90,-90,-92,-93
CF:27:BE:19:4E:31,-78,-77,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-78,-78,-78,-78,-78
CA:D9:80:DE:59:61,-75,-73,-72,-72,-72,-72,-72,-71,-72,-72,-72,-73,-73,-73,-73,-73,-72,-72,-72,-72,-71,-72,-72,-72,-72,-72,-72,-72,-71
CE:F1:1F:F8:97:20,-75,-76,-77,-77,-76,-75,-74,-74,-74,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73
DF:5A:33:2A:96:47,-96,-95,-93,-92,-91,-90,-89,-88,-88,-87,-87,-87,-87,-87,-88,-87,-87,-87,-87,-87,-87,-87,-87,-87,-88,-88,-88,-88,-87,-87,-87
DB:4F:6E:19:A2:52,-95,-94,-92,-92,-92,-92,-91,-92,-93,-93,-93,-92,-92,-91,-91,-90,-90,-89,-89,-89,-88,-88
FC:B0:61:E1:7F:E2,-66,-66,-66,-66,-65,-65,-65,-64,-64,-65,-67,-68,-68,-68,-68,-68,-67,-67,-67,-66,-66,-66,-67,-68,-69,-69,-70,-70,-69,-69,-69,-69,-69,-68,-68
