18:90:d8:dc:2b:2e,-65,-64,-62,-62,-61,-61,-61,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-60,-60,-60,-59,-59,-59,-59,-59,-59,-59
34:8a:ae:6b:5e:6e,-67,-65,-62,-62,-61,-61,-61,-61,-61,-61,-60,-61,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-60,-61,-60,-60,-60
18:d6:c7:4d:3b:ec,-71,-64,-61,-60,-59,-58,-58,-57,-57,-57,-57,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-57,-57,-57,-57,-57,-57
c4:09:38:6d:3b:09,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34
f8:ab:05:4f:90:86,-73,-71,-70,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69
C2:3B:C4:50:F8:6B,-76,-76,-76,-75,-75,-75,-75,-75,-75,-75,-75,-74,-74,-75,-75,-74,-74,-75,-75,-75,-75,-75,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75
CF:27:BE:19:4E:31,-92,-89,-87,-88,-88,-88,-87,-87,-87,-87,-86,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-86,-86,-86,-86,-86,-86
CA:D9:80:DE:59:61,-86,-84,-85,-88,-88,-88,-87,-87,-88,-88,-88,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-89,-88,-88
CE:F1:1F:F8:97:20,-93,-91,-90,-90,-90,-90,-90,-89,-89,-89,-88,-88,-88,-89,-89,-88,-88,-89,-88,-88,-88,-88,-88,-88,-88
DF:5A:33:2A:96:47,-90,-91,-86,-83,-81,-80,-79,-79,-79,-79,-79,-78,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-79,-79
DB:4F:6E:19:A2:52,-80,-78,-78,-79,-81,-81,-82,-82,-83,-83,-83,-83,-84,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-85
FC:B0:61:E1:7F:E2,-87,-86,-85,-85,-86,-87,-87,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-87,-86,-86,-86,-86,-86,-86,-86
