18:d6:c7:4d:3b:ec,-70,-68,-67,-67,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65
c4:09:38:6d:3b:09,-52,-52,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-53,-53,-53,-54,-53,-53,-53,-53,-53,-53,-53,-54,-54,-54,-54,-54,-54,-54,-54,-54
f8:ab:05:4f:90:86,-66,-62,-62,-61,-60,-60,-60,-59,-59,-59,-59,-59,-59,-58,-59,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58
CF:27:BE:19:4E:31,-65,-69,-75,-76,-74,-74,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76
CA:D9:80:DE:59:61,-83,-81,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-83,-83,-83,-83,-83,-82,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83
CE:F1:1F:F8:97:20,-71,-68,-71,-70,-67,-67,-67,-66,-66,-66,-66,-65,-65,-64,-64,-64,-63,-63,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62
FC:B0:61:E1:7F:E2,-85,-89,-89,-88,-88,-89,-88,-88,-87,-87,-87,-86,-86,-86,-86,-86,-86,-86,-86,-86,-85,-85,-86,-86,-86,-86,-86
