18:d6:c7:4d:3b:ec,-74,-68,-65,-64,-63,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-60,-60,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60
c4:09:38:6d:3b:09,-52,-50,-49,-50,-50,-50,-50,-49,-49,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-49,-49,-49
f8:ab:05:4f:90:86,-62,-62,-60,-59,-59,-59,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-60,-60,-61,-61,-61,-61,-61,-61
CF:27:BE:19:4E:31,-60,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60
CA:D9:80:DE:59:61,-72,-72,-72,-73,-73,-74,-74,-73,-73,-73,-74,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75
CE:F1:1F:F8:97:20,-76,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-78,-78
FC:B0:61:E1:7F:E2,-79,-79,-78,-80,-79,-80,-80,-80,-80,-80,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78
