C2:3B:C4:50:F8:6B,-90,-87,-91,-84,-87,-86,-89,-90,-93,-94,-88,-90,-85,-84,-86,-84,-94,-91
DF:5A:33:2A:96:47,-79,-85,-87,-76,-82,-80,-80,-80,-85,-79,-87,-79,-77,-71,-72,-72,-83,-83,-82,-83,-83,-84,-84,-84,-86,-72,-72,-83,-83,-82,-84,-84,-85
DB:4F:6E:19:A2:52,-76,-80,-82,-71,-67,-76,-76,-75,-78,-71,-71,-71,-68,-66,-69,-69,-69,-69,-69,-71,-71,-71,-70,-65,-65,-66,-69,-69,-69,-69,-71,-71,-71
