70:0f:6a:de:c1:40,Sheridan Secure Access,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:ba:60,eduroam,-75,-75,-74,-74,-75,-75,-75,-75,-74,-74,-74,-74,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74
70:0f:6a:c8:29:40,Sheridan Secure Access,-78,-78,-78,-78,-78,-78,-78,-79,-78,-78,-78,-78,-78,-78,-79,-79,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-78,-78,-79,-79,-78,-78,-78,-79
10:bd:18:c6:b7:a0,eduroam,-79,-80,-80,-79,-78,-78,-76,-79,-79,-79,-79,-79,-80,-79,-79,-79,-77,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79
70:0f:6a:de:ba:60,Sheridan Secure Access,-82,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-80,-81,-81,-81,-82,-81,-81,-81,-81,-81,-81,-81,-80,-81,-82,-81,-81,-80,-80,-80,-80,-81
70:0f:6a:c8:29:40,eduroam,-75,-74,-75,-74
70:0f:6a:de:c1:40,eduroam,-61
10:bd:18:c6:b7:a0,Sheridan Secure Access,-88,-88,-87,-89,-89,-90,-89,-89
