70:0f:6a:de:c1:40,Sheridan Secure Access,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
70:0f:6a:de:ba:60,eduroam,-75,-77,-77,-77,-77,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-76,-75,-75,-78,-77,-76,-76,-76,-76,-76
70:0f:6a:c8:29:40,Sheridan Secure Access,-76,-76,-76,-76,-77,-77,-77,-76,-76,-76,-76,-76,-77,-77,-77,-77,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-76,-76,-76,-76,-77,-77,-77,-77
70:0f:6a:de:ba:60,Sheridan Secure Access,-77,-78,-79,-79,-78,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-78,-78,-78,-78,-79,-79,-79,-79,-78,-78,-78,-79,-79
10:bd:18:c6:b7:a0,eduroam,-79,-79,-81,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78,-78
70:0f:6a:c8:29:40,eduroam,-76,-75,-77,-77,-77
10:bd:18:c6:b7:a0,Sheridan Secure Access,-89,-89
