70:0f:6a:de:c1:40,Sheridan Secure Access,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:de:ba:60,eduroam,-70,-70,-70,-70,-70,-69,-69,-69,-70,-70,-69,-69,-71,-70,-70,-68,-68,-69,-69,-68,-69,-70
70:0f:6a:c8:29:40,Sheridan Secure Access,-74,-74,-74,-74,-74,-74,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-74,-74,-74,-73,-74,-74,-74,-74,-74,-74,-74,-74
70:0f:6a:de:ba:60,Sheridan Secure Access,-77,-77,-78,-78,-78,-78,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-77,-77,-77,-78,-78,-76,-77,-77,-77,-78,-78,-78,-78,-78,-78
10:bd:18:c6:b7:a0,eduroam,-80,-79,-78,-78,-77,-77,-78,-77,-77,-79,-78,-78,-77,-77,-77,-79,-79,-79,-78,-78,-80,-78,-78,-78,-79,-78,-78,-78,-78,-79,-79,-79,-79
10:bd:18:c6:b7:a0,Sheridan Secure Access,-91
70:0f:6a:c8:29:40,eduroam,-73,-72,-72
