18:d6:c7:4d:3b:ec,-67,-67,-67,-68,-67,-67,-67,-68,-67,-68
c4:09:38:6d:3b:09,-48,-48,-49,-50,-50,-50,-48,-50,-50,-50,-50,-48
f8:ab:05:4f:90:86,-62,-61,-62,-61,-62,-61,-61,-62,-62,-61
CF:27:BE:19:4E:31,-77,-77,-78,-78,-77,-78,-78,-77,-77,-78
CA:D9:80:DE:59:61,-73,-77,-78,-78,-78,-78,-78,-77,-78,-77,-78
CE:F1:1F:F8:97:20,-71,-73,-73,-76,-74,-80,-74,-76,-74,-73,-74
FC:B0:61:E1:7F:E2,-71,-77,-76,-78,-73,-71,-76,-78,-78,-78,-71,-78
