18:d6:c7:4d:3b:ec,-62,-58,-58,-58,-58,-58,-58,-58,-58,-58,-57
c4:09:38:6d:3b:09,-53,-53,-52,-52,-53,-52,-54,-53,-52,-53,-53,-52
f8:ab:05:4f:90:86,-56,-58,-60,-58,-58,-60,-60,-59,-58,-59
CF:27:BE:19:4E:31,-88,-81,-80,-80,-80,-80,-81,-80,-80,-83,-80
CA:D9:80:DE:59:61,-68,-67,-67,-67,-68,-67,-67,-66,-67,-66,-67,-66
CE:F1:1F:F8:97:20,-76,-78,-78,-75,-76,-75,-79,-74,-77,-78
FC:B0:61:E1:7F:E2,-69,-69,-70,-69,-70,-67,-69,-68,-68,-69,-70
