C2:3B:C4:50:F8:6B,-84,-82,-80,-79,-78,-79,-78,-80,-80,-90,-80,-80,-90,-90,-77,-77,-80,-76,-78,-77,-77,-77,-77,-80,-78,-77,-77,-77,-77,-78,-78,-78,-80,-78,-82
CF:27:BE:19:4E:31,-83,-82,-82,-83,-81,-78,-79,-80,-79,-79,-79,-98,-103,-100,-98,-99,-101,-79,-81,-98,-99,-81,-82,-81,-81,-79,-81,-79
CA:D9:80:DE:59:61,-97,-80,-82,-90,-89,-90,-89,-82,-82,-90,-90,-85,-90,-84,-84,-85,-85,-85,-85,-90,-84,-84,-84,-84,-82,-82,-82,-82,-89,-82,-89
CE:F1:1F:F8:97:20,-80,-79,-76,-75,-76,-76,-76,-76,-77,-77,-78,-75,-74,-77,-78,-83,-83,-80,-83,-80,-83,-78,-75,-75,-80,-80,-83,-83,-74,-74,-76,-78,-76,-78
DF:5A:33:2A:96:47,-71,-63,-60,-59,-76,-73,-73,-62,-62,-62,-62,-74,-80,-68,-65,-65,-65,-68,-68,-65,-62,-80,-68,-65,-65,-65,-65,-80,-81,-75,-75
DB:4F:6E:19:A2:52,-87,-88,-86,-87,-80,-81,-79,-85,-85,-83,-79,-83,-85,-85,-85,-86,-86,-85,-83,-79,-86,-85,-85,-85,-79,-79,-80,-79,-80,-80
FC:B0:61:E1:7F:E2,-95,-96,-90,-94,-91,-90,-91,-90,-91,-90,-91,-94,-94,-94,-92,-94,-94,-92,-93,-91
