C2:3B:C4:50:F8:6B,-77,-71,-71,-69,-82,-85,-79,-78,-77,-81,-79,-91,-77,-78,-76,-72,-72,-82,-80,-76,-76,-73,-77,-79,-74,-75,-76,-71,-72,-74,-70,-69,-80,-80,-78
CF:27:BE:19:4E:31,-78,-91,-89,-78,-80,-85,-79,-78,-82,-77,-78,-76,-82,-80,-80,-82,-83,-82,-84,-88,-85,-78,-77,-77,-78
CA:D9:80:DE:59:61,-96,-87,-88,-88,-100,-96,-92,-92,-96,-100,-93,-92,-92,-90,-100,-97,-97,-92,-90,-90,-89,-89,-89,-90,-99
CE:F1:1F:F8:97:20,-82,-76,-76,-77,-83,-89,-85,-80,-79,-78,-81,-83,-84,-82,-86,-85,-84,-82,-81,-81,-81,-76,-78,-77,-85,-84
DF:5A:33:2A:96:47,-74,-69,-64,-63,-64,-74,-72,-72,-77,-72,-65,-63,-63,-63,-64,-67,-66,-65,-64,-71,-72,-70,-70,-69,-68,-74,-75,-72,-69,-64,-66,-68,-76,-72
DB:4F:6E:19:A2:52,-83,-81,-90,-84,-84,-80,-79,-95,-89,-80,-85,-86,-82,-81,-87,-86,-85,-78,-77,-76,-75,-75,-80,-80,-86,-77,-83
FC:B0:61:E1:7F:E2,-86,-86,-88,-98,-100,-98,-90,-100,-96,-94,-90,-93,-89,-90,-88,-88,-88,-84,-92,-93,-102
