18:90:d8:dc:2b:2e,-76,-71,-72,-72,-71,-71,-74,-71,-72,-71,-71,-74,-71,-73,-73,-72,-71
34:8a:ae:6b:5e:6e,-76,-73,-74,-74,-73,-73,-72,-74,-73
18:d6:c7:4d:3b:ec,-71,-65,-66,-65,-66,-65,-65,-65,-65,-65,-69,-65,-65,-65,-65,-65,-65,-65,-65,-65,-67
c4:09:38:6d:3b:09,-34,-34,-35,-35,-35,-35,-35,-35,-34,-34,-34,-35,-35,-33,-35,-35,-34,-35,-35,-35,-35,-35,-35
f8:ab:05:4f:90:86,-72,-62,-62,-62,-62,-62,-62,-62,-62,-63,-62,-62,-62,-62,-65,-62,-62,-62,-62,-62,-63,-62,-62
