CF:27:BE:19:4E:31,-82,-84,-82,-84,-82,-83,-83,-82,-84,-84
CA:D9:80:DE:59:61,-76,-72,-75,-72,-73,-76,-73,-73,-74,-74
CE:F1:1F:F8:97:20,-74,-73,-71,-74,-74,-72,-74,-74,-75,-74,-73,-74
FC:B0:61:E1:7F:E2,-83,-85,-85,-83,-85,-84,-85,-85,-85,-86
