CF:27:BE:19:4E:31,-84,-81,-81,-81,-81,-81,-80,-81,-81,-80
CA:D9:80:DE:59:61,-78,-81,-82,-81,-81,-80,-81,-82,-79,-81,-82,-81
CE:F1:1F:F8:97:20,-76,-81,-81,-81,-81,-81,-79,-81,-81,-81
FC:B0:61:E1:7F:E2,-78,-74,-72,-73,-75,-75,-73,-73,-75,-73,-75
