CF:27:BE:19:4E:31,-82,-84,-83,-86,-84,-85,-86,-85,-83,-85
CA:D9:80:DE:59:61,-67,-69,-68,-67,-66,-68,-67,-67,-68,-67,-66
CE:F1:1F:F8:97:20,-82,-80,-80,-81,-81,-80,-81,-82,-80,-81,-80,-80
FC:B0:61:E1:7F:E2,-86,-80,-79,-79,-81,-79,-79,-79,-81,-80
