18:90:d8:dc:2b:2e,-65,-61,-62,-64,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-62,-62,-62,-61,-61,-61,-62,-61,-61
f8:ab:05:4f:90:86,-63,-63,-64,-64,-63,-64,-63,-64,-64,-64,-64,-64,-63,-63,-63,-64,-64,-64
34:8a:ae:6b:5e:6e,-57,-59,-62,-57,-58,-61,-57,-58,-57,-57,-60,-59,-67,-58,-58
18:d6:c7:4d:3b:ec,-59,-59,-58,-58,-58,-58,-58,-58,-58,-59,-59,-58,-58,-58,-57,-58,-58,-58,-58,-59,-58,-58,-58
c4:09:38:6d:3b:09,-41,-40,-39,-39,-38,-39,-39,-39,-39,-39,-38,-39,-38,-39,-39,-39,-39,-38,-39,-39,-39,-39,-38
