70:0f:6a:de:c1:40,eduroam,-66,-67,-68,-69,-69,-70,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-72,-71,-71,-71,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:c8:29:40,Sheridan Secure Access,-72,-71,-71,-71,-71,-72,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-71,-71,-71,-71,-71,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71
70:0f:6a:de:c1:40,Sheridan Secure Access,-73,-74,-74,-74,-74,-74,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76
70:0f:6a:de:ba:60,Sheridan Secure Access,-76,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76
10:bd:18:c6:b7:a0,eduroam,-83,-84,-83,-83,-83,-83,-85,-86,-85,-85,-82,-82,-85,-83,-83
70:0f:6a:c8:29:40,eduroam,-74,-72,-71,-72,-71,-72,-71,-71
