70:0f:6a:de:c1:40,eduroam,-66,-65,-65,-68,-65,-65,-64,-65,-66,-66,-68,-67,-67,-66,-66,-66,-66,-68,-67,-67,-68,-67,-67,-67,-66,-67,-67
70:0f:6a:c8:29:40,Sheridan Secure Access,-69,-69,-68,-69,-69,-69,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-69,-70,-70,-70,-70,-70,-70,-71,-71,-71,-70,-70
70:0f:6a:c8:29:40,eduroam,-73,-72,-71,-71,-72,-72
70:0f:6a:de:ba:60,Sheridan Secure Access,-74,-73,-73,-76,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-73,-73,-73,-73,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73
70:0f:6a:de:c1:40,Sheridan Secure Access,-77,-76,-76,-79,-79,-79,-78,-78,-78,-78,-79,-79,-79,-77,-77,-77,-76,-76,-76,-78,-78,-78,-78,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
10:bd:18:c6:b7:a0,eduroam,-82,-82,-82,-83,-81,-81,-81,-82,-82,-82,-81,-82,-82,-81,-83,-82,-82,-80,-80
