C2:3B:C4:50:F8:6B,-80,-81,-81,-81,-81,-80,-81,-82,-82,-83,-83,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85
DF:5A:33:2A:96:47,-78,-80,-80,-79,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-80,-80,-80,-80,-80,-80,-79,-79,-79,-79,-79,-78,-78
DB:4F:6E:19:A2:52,-68,-69,-70,-73,-74,-75,-77,-77,-77,-76,-76,-76,-76,-77,-76,-76,-76,-77,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76
