C2:3B:C4:50:F8:6B,-83,-79,-77,-78,-79,-80,-80,-80,-80,-79,-79,-79,-78,-78,-77,-78,-78,-78,-78,-78,-78,-78,-77,-77,-77,-77
DF:5A:33:2A:96:47,-69,-69,-69,-71,-72,-73,-73,-74,-74,-74,-74,-74,-74,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74
DB:4F:6E:19:A2:52,-84,-81,-81,-80,-80,-80,-81,-81,-82,-82,-82,-82,-82,-82,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82
