68:8f:2e:60:2d:28,-89
3c:7a:8a:fd:23:d8,-80,-80,-78,-80,-81,-74,-80,-73,-80,-78,-81,-80,-80
70:8b:cd:c8:b1:30,-65,-76,-75,-75,-75,-74,-76,-76,-75,-76,-75,-77,-75,-75,-75
40:f2:01:fb:d7:bf,-74,-80,-83,-80
98:13:33:4a:7f:f8,-82,-82,-82,-81,-79,-81,-80,-82,-83,-82,-81,-80,-78,-81,-81,-78,-80,-74
60:e3:27:a1:06:17,-83,-81,-82,-88
18:90:d8:dc:2b:2d,-88,-90
18:90:d8:dc:2b:2e,-72,-70,-70,-71,-71,-71,-71,-72,-73,-73,-71,-71,-71,-71,-70,-70,-83,-71,-72,-73,-71,-70,-71,-71,-72,-71,-72
b8:ee:0e:e4:c3:96,-87
f8:1d:0f:cf:e5:78,-83
c0:7c:d1:0b:64:88,-87
84:a1:d1:5b:67:36,-88
34:8a:ae:6b:5e:6f,-83,-83,-83,-84,-87,-87,-86,-86,-87,-87,-88,-87,-88,-86,-86,-86,-85,-87,-87,-86,-85,-88,-87,-85,-88,-89,-86,-86,-87,-86,-85,-88,-88
b8:ee:0e:ba:fc:a2,-83,-83,-81,-80,-80,-82,-83,-79,-82,-81,-76,-81,-83,-79,-81
34:8a:ae:6b:5e:6e,-71,-73,-71,-71,-69,-70,-68,-70,-68,-68,-67,-70,-71
40:c7:29:f6:4f:86,-84,-85,-86
18:60:24:d8:98:0a,-81,-86,-82,-84,-70,-83,-83,-83,-70,-84,-73,-73,-72,-71,-72,-67,-71,-88
06:90:d8:dc:2b:2d,-87,-91,-92,-92,-91
78:24:af:7b:15:c8,-75
e6:ab:05:4f:90:85,-87,-85,-86,-86,-87,-86,-86,-86,-85,-87,-85,-86,-85,-86,-85,-86,-86,-85,-85,-85,-85,-86,-85,-85,-85,-86,-85,-87,-85,-85,-84,-86,-86,-85,-86
6c:ca:08:bf:62:95,-90,-92,-86,-87,-86,-86,-86,-87,-88,-86,-87,-86,-87,-86,-87,-86,-87,-86,-87,-87,-86,-86,-86,-87,-87,-86,-87,-86,-88,-88,-86,-87,-87,-86,-87
18:d6:c7:4d:3b:ee,-78,-78,-79,-78,-79,-79,-79,-79,-79,-79,-80,-79,-79,-79,-79,-78,-78,-79,-78,-78,-78,-77,-78,-78,-78,-78,-78,-77,-77,-78,-77,-78
50:c7:bf:a2:64:70,-83,-91,-90,-91,-90,-90,-89,-91,-91,-90,-91,-91
18:d6:c7:4d:3b:ec,-62,-67,-68,-66,-67,-67,-66,-66,-67,-67,-65,-67,-64,-67,-67,-68,-67,-68,-67,-67,-67,-68,-67,-65,-67,-67,-66,-66,-68,-68,-68,-68
5a:66:85:e7:ba:4e,-83
34:49:5b:21:27:ee,-87
c4:09:38:6d:3b:09,-23,-36,-39,-36,-38,-40,-38,-36,-36,-36,-34,-36,-36,-37,-36,-39,-34,-38,-38,-38,-37,-35,-37,-39,-38,-37,-38,-36,-39,-37,-36,-34,-37,-37,-38
9c:c8:fc:2b:42:b2,-70,-85,-71,-86,-84,-71,-83,-69,-71,-85,-85,-84
f2:82:61:3e:42:a2,-89
c4:04:15:17:e1:90,-89,-88,-89
f8:ab:05:55:49:b6,-75,-72,-74,-72,-74,-73,-76,-75,-71,-73,-72,-71,-75,-76,-73,-73,-72,-71,-91,-72,-73,-74,-75,-76
5e:ba:ba:75:e1:fb,-89,-89
44:e9:dd:4f:50:ea,-66,-66,-66,-62,-63,-65,-69,-63,-61,-64,-68,-65,-66,-67,-64,-64,-64,-66,-63,-64
a0:ab:1b:7b:1e:9e,-86,-85,-86,-86
3a:b1:db:82:9d:c1,-69,-74,-75,-75,-74,-76,-74,-74,-73,-74,-76,-74,-76,-76,-77
f0:82:61:46:9e:a9,-81,-79,-84
da:13:99:7b:d9:5e,-78,-79
ec:be:dd:e5:0d:8e,-88
54:64:d9:f7:ac:50,-75,-72,-72,-73,-71,-71,-73,-73,-75,-74
00:23:6a:75:42:66,-83,-84,-90,-82,-86,-88,-82,-74,-86,-87,-84,-82
88:ad:43:cf:e7:38,-71,-71,-76,-72,-75,-74,-74,-72
50:c7:bf:a2:64:6f,-82,-80,-80,-77,-76,-76,-77,-70,-76,-77,-81,-81,-68,-79,-79
ec:08:6b:b6:59:0a,-79
44:e9:dd:3e:bb:d6,-84,-79,-82,-82,-80,-81,-81,-79,-79
f8:ab:05:4f:90:86,-67,-58,-59,-58,-59,-63,-59,-60,-59,-58,-59,-57,-59,-59,-58,-58,-59,-60,-58,-58,-59,-58,-57,-59,-58,-59,-57,-59,-59
f8:ab:05:4f:90:85,-88,-86,-85,-86,-86,-87,-87,-86,-86,-86,-85,-86,-85,-86,-86,-86,-86,-85,-85,-87,-85,-87,-87,-86,-85,-86,-85,-85,-85,-85,-85,-87,-85,-85,-85
f8:ab:05:4f:90:87,-83,-84,-85,-83,-85,-84,-84,-82,-83,-84,-84,-84,-85,-84,-83,-84,-84,-85,-83,-85,-84,-83,-84
90:72:82:f2:08:76,-81,-81,-82,-80,-89,-83,-86,-83,-82,-83
40:65:a3:a8:a7:4e,-87,-88
5c:8f:e0:5a:a6:77,-86,-83
54:64:d9:e9:99:c6,-88
62:e3:27:a1:06:14,-83,-84,-84
5c:8f:e0:32:57:6f,-85
5c:8f:e0:30:0a:37,-82
88:71:b1:a5:38:01,-86
ac:f1:df:c8:c1:aa,-80,-89,-82,-86,-81,-79,-80,-81,-82,-78,-83,-81,-86,-79,-80,-86,-83,-79
88:a6:c6:7b:0b:5e,-86,-86,-80,-80,-85,-81,-86,-87,-84,-80
