18:90:d8:dc:2b:2e,-76,-71,-72,-71,-71,-73,-72,-71,-74,-72,-74,-71,-71,-73,-71,-73,-73
34:8a:ae:6b:5e:6e,-76,-74,-72,-72,-74,-74,-73,-74,-72
18:d6:c7:4d:3b:ec,-71,-65,-69,-65,-65,-65,-65,-67,-65,-66,-65,-67,-65,-65,-66,-65,-68,-66,-65,-65,-65
c4:09:38:6d:3b:09,-34,-35,-34,-33,-35,-34,-35,-35,-34,-34,-35,-34,-35,-35,-35,-35,-35,-35,-35,-35,-35,-33,-35
C2:3B:C4:50:F8:6B,-68,-69,-69,-69,-68,-68,-70,-70,-70,-68,-68,-70,-68,-69,-68,-70,-69,-69,-69,-68,-69,-69,-69
DF:5A:33:2A:96:47,-85,-86,-86,-87,-87,-87,-86,-86,-87,-86,-88,-87,-87,-87,-88,-87,-87,-86,-87,-87
DB:4F:6E:19:A2:52,-97,-94,-94,-93,-94,-95,-94,-95,-94,-93,-94
