18:90:d8:dc:2b:2e,-47,-42,-44,-42,-46,-41,-41,-83,-44,-44,-44,-41,-44,-44,-40,-43,-43,-44,-41,-44,-44,-45,-44,-43,-43,-42,-43,-44,-43,-43,-41,-42,-44,-41,-41
34:8a:ae:6b:5e:6e,-62,-57,-87,-60,-58,-58,-60,-61,-61,-60,-62,-62,-61,-60,-62,-62,-59,-60,-61,-59,-60,-60,-50,-59,-62,-62,-60,-60,-61,-61,-61,-59
18:d6:c7:4d:3b:ec,-55,-43,-41,-39,-42,-41,-39,-39,-41,-41,-40,-40,-42,-41,-41,-40,-39,-41,-41,-41,-40,-41,-40,-42,-40,-39,-41,-41,-40,-40,-42,-41,-39,-39
c4:09:38:6d:3b:09,-54,-55,-54,-54,-48,-51,-47,-48,-49,-49,-51,-49,-55,-47,-50,-48,-50,-49,-50,-52,-54,-52,-51,-51,-50,-49,-56,-55,-48,-50,-54,-54,-49,-46,-50
f8:ab:05:4f:90:86,-71,-67,-67,-68,-66,-67,-68,-70,-69,-87,-69,-69,-69,-65,-68,-69,-68,-68,-67,-68,-68,-68
