18:90:d8:dc:2b:2e,-44,-39,-36,-39,-40,-36,-36,-37,-36,-39,-38,-38,-34,-38,-35,-37,-37,-37,-36,-37,-36,-36,-36,-36,-36,-37,-37,-38,-36,-37,-36,-37,-37,-37
34:8a:ae:6b:5e:6e,-61,-68,-62,-64,-59,-62,-64,-61,-62,-59,-61,-65,-57,-59,-59,-61,-65,-58,-60,-63
18:d6:c7:4d:3b:ec,-37,-37,-36,-34,-34,-35,-36,-37,-35,-36,-37,-36,-36,-37,-36,-36,-34,-36,-35,-34,-36,-37,-35,-36,-36,-35,-35,-36,-36,-36,-35,-36,-34,-36
c4:09:38:6d:3b:09,-53,-58,-54,-53,-52,-54,-55,-52,-54,-53,-52,-53,-53,-53,-56,-53,-55,-55,-54,-55,-54,-53,-55,-55,-53,-54,-53,-55,-55,-55,-55,-55,-54,-55,-55
f8:ab:05:4f:90:86,-67,-65,-67,-66,-68,-67,-67,-67,-66,-66,-66,-67,-67,-70,-66,-67,-67
