18:90:d8:dc:2b:2e,-68,-68,-67,-68,-71,-68,-71,-72,-69,-67,-72,-68,-68,-68,-68,-71,-70,-67,-67,-48
34:8a:ae:6b:5e:6e,-59,-56,-58,-61,-58,-60,-58,-57,-59,-52,-58,-62,-60,-56,-59,-59,-60,-58,-67,-62,-64
18:d6:c7:4d:3b:ec,-62,-61,-59,-59,-60,-61,-60,-59,-60,-64,-60,-60,-59,-59,-59,-58,-58,-59,-59,-59,-59,-58,-60,-62,-61,-61,-61
c4:09:38:6d:3b:09,-41,-39,-40,-40,-39,-39,-40,-39,-41,-39,-39,-39,-39,-37,-40,-40,-40,-40,-40,-39,-38,-39,-38,-37,-41,-41,-40,-40,-38,-40,-39,-40,-40,-40,-42
f8:ab:05:4f:90:86,-61,-55,-55,-53,-55,-55,-53,-57,-53,-41,-54,-57,-55,-53,-56,-57,-56,-53,-55,-55,-55,-54,-53,-52,-52,-50,-49
CF:27:BE:19:4E:31,-63,-63,-62,-61,-61,-61,-61,-61,-62,-63,-63,-63,-63,-63,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-62,-62,-61,-61,-61,-61,-61,-61
CA:D9:80:DE:59:61,-78,-79,-77,-77,-78,-78,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79
CE:F1:1F:F8:97:20,-74,-77,-76,-76,-75,-75,-74,-74,-77,-78,-78,-77,-77,-77,-77,-77,-78,-77,-77,-77,-77,-77
FC:B0:61:E1:7F:E2,-71,-75,-77,-76,-77,-76,-76,-76,-76,-76,-77,-77,-78,-77,-77,-77,-77,-77,-77,-77,-77,-78
DB:4F:6E:19:A2:52,-93,-96,-94,-93,-95,-93,-94,-96,-95,-94,-95,-98,-96,-95,-94,-96,-96,-93,-94,-93
DF:5A:33:2A:96:47,-86,-87,-86,-80,-92,-85,-86,-85,-86,-90,-94,-93,-93,-95,-94,-88,-93,-95,-92,-91,-89
C2:3B:C4:50:F8:6B,-86,-85,-87,-89,-86,-85,-85,-90,-87,-85,-85,-88,-89,-89,-84,-88,-86,-86,-87,-87,-86,-86,-86,-86,-85,-87,-88
