C2:3B:C4:50:F8:6B,-98,-90,-94,-90,-93,-90
DF:5A:33:2A:96:47,-73,-72,-71,-77,-73,-70,-74,-72,-72,-73,-76,-72
DB:4F:6E:19:A2:52,-75,-80,-74,-77,-78,-79,-81,-77,-77,-80,-80
