18:90:d8:dc:2b:2e,-68,-72,-72,-71,-71,-71,-71,-71
34:8a:ae:6b:5e:6e,-66,-72,-72,-72,-71
18:d6:c7:4d:3b:ec,-64,-70,-71,-70,-70,-70,-70,-70,-70,-70,-70
c4:09:38:6d:3b:09,-36,-36,-36,-35,-35,-35,-35,-36,-35,-35,-36,-36
f8:ab:05:4f:90:86,-63,-62,-62,-62,-62,-61,-61,-62,-61,-62,-61,-62
