18:90:d8:dc:2b:2e,-65,-60,-61,-61,-61,-61,-59,-61,-59,-62,-60
34:8a:ae:6b:5e:6e,-67,-61,-60,-61,-60,-60,-61,-60,-61,-61
18:d6:c7:4d:3b:ec,-71,-57,-57,-57,-56,-57,-57,-56,-56,-60,-64
c4:09:38:6d:3b:09,-33,-34,-34,-34,-34,-34,-34,-34,-33,-33,-34,-33
f8:ab:05:4f:90:86,-73,-68,-69,-68,-68,-68,-68,-68,-68,-68
