CF:27:BE:19:4E:31,-72,-72,-71,-71,-71,-72,-73,-74,-75,-74,-74,-73,-73,-73,-73,-73,-72,-73,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73
CA:D9:80:DE:59:61,-84,-85,-87,-88,-86,-84,-83,-82,-82,-82,-82,-82,-82,-82,-83,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82
CE:F1:1F:F8:97:20,-66,-64,-64,-63,-63,-62,-62,-62,-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60
FC:B0:61:E1:7F:E2,-78,-78,-78,-80,-80,-81,-82,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83
DB:4F:6E:19:A2:52,-92,-91,-88,-89,-93,-92,-91,-91,-92,-92,-93,-93,-91,-89,-90,-94,-97,-91,-96,-91,-90,-90,-90,-98,-89,-89,-89,-90
DF:5A:33:2A:96:47,-83,-85,-96,-82,-83,-82,-82,-83,-90,-90,-94,-85,-84,-85,-82,-82,-81,-81,-82,-82,-82,-96,-89,-96,-96,-85,-84,-84,-79,-82,-81,-80,-80,-90
C2:3B:C4:50:F8:6B,-92,-100,-83,-82,-87,-88,-88,-81,-80,-81,-88,-82,-81,-80,-81,-84,-94,-81,-80,-80,-103,-97,-93,-80,-81,-84,-83,-101,-100,-92
