e8:2c:6d:0d:ee:a2,-87,-88,-89
18:60:24:d8:98:0a,-65,-68,-68,-68,-66,-67,-65,-70,-69,-70,-63,-68,-68,-66,-66,-70,-68,-64,-62,-69,-65,-64,-66,-71,-71,-64
5a:d7:75:f8:18:ed,-85,-71,-72,-73,-76,-75,-75
e6:ab:05:4f:90:85,-78,-76,-80,-82,-81,-80,-76,-76,-78,-75,-77,-76,-75,-75,-75,-75,-73,-75,-74,-74,-73,-73,-74,-74,-73,-74,-73,-73,-74,-74,-75,-75,-74,-74,-74
6c:ca:08:bf:62:95,-90,-89,-88,-88,-88,-88,-88,-90,-88,-90,-89,-91,-90,-90,-89,-90,-89,-90,-88,-89,-89,-90,-90,-89,-89,-89,-91,-89,-88,-89,-90,-88
62:e3:27:a1:30:dc,-90,-90,-92,-90,-91,-90,-91,-92
18:d6:c7:4d:3b:ee,-89,-85,-83,-85,-83,-82,-83,-84,-83,-83,-80,-83,-83,-83,-84,-84,-83,-82,-82,-82,-84,-84,-83,-83,-83,-85,-84,-84,-84,-84,-85,-84,-85,-85
50:c7:bf:a2:64:70,-90,-82,-82,-82,-88,-85,-84,-85,-89,-86,-85,-83,-86,-86,-86,-85,-86,-86,-87,-88,-86,-86,-86,-85,-85,-87,-87,-86,-86
18:d6:c7:4d:3b:ec,-66,-65,-67,-64,-67,-64,-68,-66,-70,-65,-64,-68,-69,-69,-71,-69,-69,-68,-70,-68,-62,-67,-69,-64,-68,-68,-67,-69,-68,-69,-67,-68,-66,-66
02:15:99:0e:9c:39,-68,-65,-62,-61,-62,-60,-62,-57,-62,-61,-61,-60,-65,-65,-65,-64,-65,-64,-65,-65,-63,-64,-64,-64,-65,-66,-65,-66,-62,-60,-61,-64,-63
e6:ab:05:55:49:b5,-90,-88,-88,-89,-87,-88,-90,-88,-87,-87,-88,-87,-88,-88,-88,-87,-87,-89,-89,-89,-86,-86,-87,-86,-88,-88,-88,-88,-89,-90,-89,-89,-88,-87
c4:09:38:6d:3b:09,-46,-45,-40,-40,-44,-42,-43,-44,-44,-42,-41,-43,-44,-41,-44,-44,-42,-44,-45,-44,-44,-42,-42,-42,-41,-43,-41,-43,-43,-45,-45,-45,-44,-45,-43
f8:ab:05:55:49:b7,-82,-75,-74,-74,-74,-74,-74,-73,-74,-75,-74,-74,-73,-74,-73,-73,-74,-74,-74,-74,-72,-73,-73,-72,-72,-72,-74,-73,-74,-74,-72,-72,-74
86:a0:6e:f3:16:28,-94
9c:c8:fc:2b:42:b3,-88,-87,-87,-86
5a:d7:75:f8:1e:6d,-80
9c:c8:fc:2b:42:b2,-64,-58,-74,-60,-61,-59,-59,-60,-57,-82,-60,-56,-58,-55,-82,-58,-55,-59,-57
f8:ab:05:55:49:b5,-88,-89,-87,-88,-90,-89,-90,-89,-88,-90,-90,-89,-89,-87,-90,-88,-88,-89,-88,-89,-89,-88,-88,-89,-89,-88,-90,-90,-88,-88,-88
c4:04:15:17:e1:90,-84,-87,-85
38:94:ed:18:47:16,-86,-84,-84
f8:ab:05:55:49:b6,-61,-76,-61,-60,-62,-60,-62,-62,-61,-59,-60,-62,-60,-61,-61,-61,-64,-61,-63,-63,-63,-62,-62,-63,-60,-64,-63,-60,-63,-61,-63,-62,-61,-62
44:e9:dd:4f:50:ea,-73,-68,-68,-69,-66,-67,-67,-68,-63,-70,-69,-69,-51,-70,-71,-69,-66,-73,-69,-66
3a:b1:db:82:9d:c1,-71
f0:82:61:46:9e:a9,-78,-71,-70,-69,-66,-69,-71,-70,-72,-72,-70,-69,-71,-67,-70,-83,-66,-62,-71,-69,-66,-56,-71
36:49:5b:21:28:ef,-85
54:64:d9:f7:ac:50,-74,-77,-70,-76,-76,-75,-71,-76,-76,-69
00:23:6a:75:42:66,-66,-62,-63,-63,-66,-68,-75,-67,-66,-61,-66,-63,-67,-66,-67,-68,-66,-63,-61,-66,-67,-75,-67,-61,-68,-67,-79,-68
12:08:b1:54:f0:9c,-79,-71,-70,-72,-70,-72,-72,-76,-73,-70,-75,-69,-75
88:ad:43:cf:e7:38,-74,-68,-63,-66,-64,-63,-63,-62,-68,-63,-62,-63,-66,-67,-68,-69,-68,-61,-65,-67,-67,-62,-65
50:c7:bf:a2:64:6f,-71,-70,-72,-71,-71,-72,-74,-72,-73,-73
64:66:24:f2:ae:36,-90
44:e9:dd:3e:bb:d6,-80,-81,-79,-79
5a:d7:75:f8:10:9d,-90
f8:ab:05:4f:90:86,-50,-53,-53,-51,-51,-55,-53,-52,-58,-55,-56,-56,-56,-53,-54,-59,-55,-54,-53,-54,-53,-53,-55,-53,-55,-53,-54,-54,-54,-54,-55,-55,-53
f8:ab:05:4f:90:85,-77,-77,-80,-83,-81,-80,-76,-76,-78,-76,-76,-78,-77,-74,-76,-75,-74,-75,-74,-74,-74,-73,-75,-73,-74,-74,-74,-74,-73,-74,-74,-75,-74,-74,-75
f8:ab:05:4f:90:87,-80,-68,-71,-70,-71,-71,-72,-67,-64,-66,-66,-68,-67,-63,-67,-68,-68,-63,-67,-62,-67,-68,-67,-66,-66,-67,-67,-67,-62,-67,-67,-62,-66,-67,-66
40:65:a3:a8:a7:4e,-82,-80,-76,-78,-79,-78,-79,-76,-74,-80
90:72:82:f2:08:76,-88,-85
5c:8f:e0:32:5e:14,-85
58:d5:6e:a9:68:33,-72,-67,-72,-70,-67,-73,-74,-70,-72,-72,-76,-72,-68,-70,-71,-71
86:a0:6e:f3:15:2f,-87
88:71:b1:a5:38:00,-86,-87
ba:b9:8a:4d:2b:9f,-89
94:8f:cf:81:a9:61,-87
ac:f1:df:c8:c1:aa,-81,-79,-78,-77,-81,-77,-77,-77,-75,-73,-73,-79,-76,-77,-78,-78,-73,-72,-73,-78,-75,-76,-78,-74,-77
7c:8b:ca:f9:9a:95,-70,-76,-74,-73,-73,-76
58:d5:6e:a9:68:34,-93,-88,-89
18:a6:f7:bc:ed:38,-94,-93
18:a6:f7:bc:ed:39,-65,-63,-62,-62,-60,-62,-60,-57,-58,-60,-60,-58,-59,-60,-59,-59,-58,-52,-59,-59,-59,-54,-59,-60,-58,-59,-51,-60,-59
40:65:a3:ac:56:a6,-81,-76,-77,-79,-75,-75,-74,-74,-72,-76,-66,-81,-77,-78,-76
ec:ad:e0:d4:e8:f8,-65,-63,-63,-64,-62,-64,-63,-65,-65,-64,-51,-66,-64,-64,-65,-59,-62,-63,-65,-61,-65,-62,-66,-63,-65,-66,-64,-67,-65,-65
4a:d7:75:f8:18:ed,-78,-79
42:65:a3:a8:a7:4e,-75,-75,-75,-78,-87,-79,-78,-75
ec:ad:e0:d4:e8:f9,-92,-91,-90,-91,-92,-91,-90,-91,-91,-90,-92,-90,-90,-91,-91,-91,-90,-91,-89,-90
2c:79:d7:09:6c:f6,-78,-70,-81
