CF:27:BE:19:4E:31,-85,-83,-83,-83,-81,-81,-80,-82,-83,-80,-81,-83,-83,-84,-79,-83,-82,-79,-82,-83
CA:D9:80:DE:59:61,-62,-72,-72,-72,-72,-71,-70,-73,-72,-72,-72,-72,-72,-66,-73,-72,-72,-72,-72,-67,-72,-72
CE:F1:1F:F8:97:20,-94,-86,-86,-86,-85,-85,-84,-85,-83,-85,-85,-85,-85,-85,-85,-83,-83,-83,-85,-83,-85,-85,-89
FC:B0:61:E1:7F:E2,-83,-79,-79,-79,-79,-77,-79,-78,-77,-79,-78,-77,-78,-78,-79,-79,-79,-79,-80,-79
