CF:27:BE:19:4E:31,-73,-78,-77,-79,-76,-76,-77,-79,-78,-77,-77,-78,-78,-78,-77,-77,-77,-77,-78,-77,-78,-78,-77
CA:D9:80:DE:59:61,-84,-81,-82,-79,-82,-81,-80,-81,-81,-82,-80,-80,-80,-80,-80,-79,-79,-80,-79,-79,-81
CE:F1:1F:F8:97:20,-73,-73,-72,-72,-73,-72,-72,-72,-74,-74,-73,-73,-74,-74,-74,-74,-74,-72,-74,-74,-73
FC:B0:61:E1:7F:E2,-74,-74,-78,-78,-77,-78,-78,-78,-77,-78,-76,-76,-78,-77,-78,-76,-77,-78,-75,-79,-76
