18:90:d8:dc:2b:2e,-68,-62,-61,-62,-62,-62,-62,-61,-62,-62,-62,-62
34:8a:ae:6b:5e:6e,-58,-59,-59,-61,-59,-58,-60
18:d6:c7:4d:3b:ec,-55,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57
c4:09:38:6d:3b:09,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41
C2:3B:C4:50:F8:6B,-76,-78,-78,-77,-75,-76,-75,-77,-76,-77,-77,-78
DF:5A:33:2A:96:47,-77,-68,-70,-68,-68,-69,-71,-68,-70,-68,-68
DB:4F:6E:19:A2:52,-89,-87,-87,-88,-88,-87,-88,-89,-88
