18:90:d8:dc:2b:2e,-63,-64,-64,-64,-65,-65,-64,-65,-65,-64
34:8a:ae:6b:5e:6e,-58,-57,-59,-57,-57,-58,-60,-60
18:d6:c7:4d:3b:ec,-55,-53,-53,-52,-52,-52,-52,-53,-52,-53
c4:09:38:6d:3b:09,-46,-54,-53,-53,-52,-53,-54,-54,-54,-53,-52,-51
C2:3B:C4:50:F8:6B,-80,-80,-81,-81,-81,-82,-80,-81,-81,-82
DF:5A:33:2A:96:47,-71,-67,-67,-69,-67,-67,-67,-69,-66,-69,-66
DB:4F:6E:19:A2:52,-84,-81,-82,-81,-82,-80,-84,-82,-80,-82,-81,-82
