18:90:d8:dc:2b:2e,-48,-49,-53,-54,-55,-54,-55,-51,-55,-55,-55
34:8a:ae:6b:5e:6e,-61,-63,-63,-63,-61,-63,-62,-64,-64,-63,-64
18:d6:c7:4d:3b:ec,-57,-49,-49,-49,-49,-49,-49,-48,-50,-54,-50
c4:09:38:6d:3b:09,-47,-55,-55,-55,-56,-55,-51,-52,-54,-56,-55,-54
C2:3B:C4:50:F8:6B,-98,-90,-94,-90,-93,-90
DF:5A:33:2A:96:47,-73,-72,-71,-77,-73,-70,-74,-72,-72,-73,-76,-72
DB:4F:6E:19:A2:52,-75,-80,-74,-77,-78,-79,-81,-77,-77,-80,-80
