C2:3B:C4:50:F8:6B,-90,-86,-88,-80,-82,-82,-82,-82,-89,-90,-80,-80,-83,-82,-88,-88
CF:27:BE:19:4E:31,-82,-84,-76,-72,-71,-71,-72,-76,-77,-76,-72,-72,-72,-74,-74,-76,-76,-75,-77,-76,-72,-72,-72,-72,-76,-72,-72
CA:D9:80:DE:59:61,-85,-84,-79,-79,-76,-78,-79,-84,-81,-91,-80,-79,-86,-83,-80,-80,-80,-80,-79,-75,-80,-89,-86,-84,-82,-84,-81
CE:F1:1F:F8:97:20,-80,-79,-76,-73,-74,-78,-81,-82,-77,-82,-80,-83,-72,-71,-80,-78,-74,-74,-74,-76,-73,-71,-74,-76,-74,-76,-74
DF:5A:33:2A:96:47,-81,-92,-89,-82,-84,-85,-96,-93,-91,-91,-97,-100,-90,-90,-91,-91,-89,-92,-93,-95,-91,-96,-92,-93,-91,-90
DB:4F:6E:19:A2:52,-90,-94,-97,-95,-84,-85,-83,-85,-89,-86,-92,-89,-89,-88,-86,-85,-86,-84,-84,-89,-87,-87,-88,-89,-91,-90,-86,-86,-89
FC:B0:61:E1:7F:E2,-70,-69,-80,-64,-70,-68,-75,-71,-70,-68,-74,-74,-72,-75,-65,-66,-65,-65,-65,-73,-73,-74,-71,-71,-72,-74,-66,-67,-67,-67,-67,-74,-72,-72,-74
