C2:3B:C4:50:F8:6B,-90,-90,-90,-92,-90,-94,-86,-91,-95,-92,-93,-91,-95,-91
CF:27:BE:19:4E:31,-80,-78,-84,-88,-85,-86,-74,-77,-76,-76,-77,-77,-73,-76,-73,-74,-73,-74,-82,-83,-86,-83,-80,-67,-68,-68,-73,-85,-67,-85,-85,-86
CA:D9:80:DE:59:61,-65,-65,-66,-67,-70,-70,-80,-71,-70,-86,-80,-83,-80,-66,-84,-71,-70,-70,-67,-72,-73,-70,-73,-70,-77,-74,-69,-68,-71,-71,-72,-70,-68
CE:F1:1F:F8:97:20,-72,-75,-77,-83,-80,-85,-80,-89,-83,-64,-64,-65,-66,-67,-68,-67,-68,-68,-76,-77,-77,-76,-68,-67,-78,-78,-68,-67,-67,-77,-78
DF:5A:33:2A:96:47,-88,-88,-90,-84,-86,-103,-95,-97,-99,-94,-101,-86,-94,-83,-83,-82,-84,-84,-85,-88,-85,-82,-80,-84,-85,-83,-82,-82
FC:B0:61:E1:7F:E2,-84,-87,-83,-84,-87,-82,-90,-93,-83,-95,-94,-88,-90,-88,-82,-90,-91,-87,-84,-81,-80,-82,-84,-86,-81,-83,-83,-83
DB:4F:6E:19:A2:52,-93,-88,-88,-80,-78,-85,-85,-82,-80,-80,-80,-83,-88,-88,-85,-86,-81,-76,-77,-77,-83,-83,-85,-82,-86,-88,-80,-81,-85,-87,-82,-81,-80,-80,-80
