18:d6:c7:4d:3b:ec,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
c4:09:38:6d:3b:09,-51,-54,-53,-54,-53,-54,-53,-53,-54,-53,-54,-52
f8:ab:05:4f:90:86,-56,-56,-56,-56,-56,-56,-56,-56,-57,-56
CF:27:BE:19:4E:31,-72,-77,-79,-80,-79,-78,-72,-79,-80,-79
CA:D9:80:DE:59:61,-80,-78,-79,-79,-80,-80,-79,-79,-80,-79,-80
CE:F1:1F:F8:97:20,-71,-75,-75,-71,-75,-75,-75,-75,-75,-76,-75,-75
FC:B0:61:E1:7F:E2,-81,-72,-74,-74,-74,-70,-75,-73,-71,-70,-73
