CF:27:BE:19:4E:31,-71,-66,-66,-69,-68,-68,-67,-66,-72,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-67,-67,-66
CA:D9:80:DE:59:61,-70,-71,-70,-71,-70,-71,-70,-71,-71,-71,-70,-71,-71,-71,-71,-71,-70,-71,-71,-73,-70,-70,-74
CE:F1:1F:F8:97:20,-68,-68,-72,-71,-73,-73,-72,-72,-70,-70,-72,-71,-72,-72,-72,-72,-72,-73,-73,-72,-71,-70
FC:B0:61:E1:7F:E2,-84,-84,-83,-83,-82,-83,-83,-83,-83,-83,-83,-83,-82,-84,-83
