18:90:d8:dc:2b:2e,-73,-72,-71,-73,-72,-70,-71,-71,-73,-72,-72,-73,-72,-71,-71,-69,-69,-71,-70,-69,-69,-70,-70,-68,-68,-67,-71,-69,-71,-72,-69
34:8a:ae:6b:5e:6e,-69,-65,-70,-65,-65,-69,-69,-69,-69,-70
18:d6:c7:4d:3b:ec,-67,-67,-67,-68,-68,-67,-67,-68,-68,-66,-68,-67,-68,-67,-68,-68,-65,-69,-69,-69,-70,-69,-68,-69,-69,-69,-69,-70,-70,-70
c4:09:38:6d:3b:09,-48,-48,-49,-48,-51,-50,-52,-51,-51,-49,-48,-50,-51,-51,-53,-51,-50,-51,-47,-49,-46,-49,-49,-47,-51,-47,-50,-51,-50,-50,-48,-53,-51,-50,-50
f8:ab:05:4f:90:86,-62,-61,-62,-62,-62,-62,-59,-61,-61,-60,-60,-61,-61,-62,-60,-59,-61,-61,-62,-58,-60,-65,-63,-63,-62,-64,-64,-64
C2:3B:C4:50:F8:6B,-89,-87,-92,-95,-90,-91,-91,-94,-92,-93,-91,-91,-92,-94,-88,-89,-91,-97,-102,-93,-97,-96
CF:27:BE:19:4E:31,-78,-77,-86,-90,-81,-86,-83,-79,-77,-76,-85,-90,-81,-83,-88,-85,-97,-96,-83,-74,-81,-78,-81,-81,-83,-84,-85,-84
CA:D9:80:DE:59:61,-82,-78,-79,-83,-83,-87,-76,-78,-84,-91,-98,-90,-92,-90,-94,-92,-88,-87,-86,-100,-86,-84,-84,-95,-85,-94,-85,-84,-81,-83,-87,-84
CE:F1:1F:F8:97:20,-80,-71,-72,-73,-72,-67,-67,-67,-66,-67,-68,-67,-67,-68,-70,-69,-71,-68,-70,-68,-70,-71,-70,-68,-68,-70,-69,-70,-71,-75,-72,-68,-70,-70,-72
DF:5A:33:2A:96:47,-93,-94,-92,-88,-88,-89,-87,-90,-92,-89,-86,-88,-88,-90,-87,-88,-88,-94,-88,-89,-87,-88,-89,-86
FC:B0:61:E1:7F:E2,-72,-77,-70,-73,-71,-78,-85,-82,-74,-73,-73,-71,-75,-78,-78,-74,-77,-82,-77,-80,-78,-82,-80,-77,-74,-75,-77,-80
DB:4F:6E:19:A2:52,-93,-88,-84,-95,-96,-100,-91,-90,-89,-91,-88,-89,-99,-94,-90,-90,-90,-93,-88,-84,-85,-92
