C2:3B:C4:50:F8:6B,-87,-83,-82,-84,-83,-83,-83,-83,-82,-83
DF:5A:33:2A:96:47,-71,-67,-66,-66,-65,-64,-67,-69,-66,-66,-66,-67
DB:4F:6E:19:A2:52,-84,-87,-87,-87,-86,-85,-86,-87,-87,-86
