C2:3B:C4:50:F8:6B,-82,-83,-86,-83,-83,-85,-86,-85
DF:5A:33:2A:96:47,-81,-82,-81,-80,-84,-81,-81,-85,-82,-80,-80
DB:4F:6E:19:A2:52,-82,-91,-91,-91,-91,-90,-90,-90,-90,-89,-90,-89
