CF:27:BE:19:4E:31,-77,-78,-82,-81,-84,-83,-81,-87,-78,-80,-82,-82,-85,-80,-89,-85,-81,-77,-80,-86,-81,-90,-82,-78,-82,-93,-85
CA:D9:80:DE:59:61,-62,-62,-62,-74,-69,-64,-64,-70,-79,-70,-68,-71,-75,-80,-69,-70,-66,-67,-66,-66,-67,-65,-68,-68,-61,-66,-62,-64,-65,-64,-62,-77
CE:F1:1F:F8:97:20,-85,-80,-84,-78,-80,-86,-82,-80,-78,-78,-84,-76,-74,-75,-76,-76,-76,-76,-81,-79,-78,-85,-87,-80,-69,-72,-72,-71,-77
FC:B0:61:E1:7F:E2,-96,-80,-81,-79,-80,-80,-83,-81,-84,-90,-80,-85,-85,-90,-86,-84,-82,-78,-83,-84,-88,-80,-82,-79,-80,-80
