CF:27:BE:19:4E:31,-79,-87,-87,-87,-87,-87,-87,-86,-87,-87,-87,-87,-87,-87,-87,-80,-87,-87,-84,-87
CA:D9:80:DE:59:61,-75,-65,-65,-65,-65,-65,-65,-65,-65,-65,-68,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65
CE:F1:1F:F8:97:20,-88,-81,-80,-81,-80,-81,-81,-82,-81,-84,-81,-81,-81,-80,-82,-81,-83,-82,-81,-80,-81,-82,-82
FC:B0:61:E1:7F:E2,-90,-85,-82,-82,-81,-83,-82,-81,-80,-82,-83,-82,-82,-82,-82,-83,-81,-81,-87,-82,-81
