70:0f:6a:de:c1:40,eduroam,-66,-68,-69,-69,-69,-68,-68,-68,-68,-68,-68,-68,-69,-69,-68,-70,-69,-68,-68,-69,-70,-69,-68,-69,-70,-67,-67
70:0f:6a:c8:29:40,Sheridan Secure Access,-70,-70,-70,-70,-70,-70,-70,-71,-71,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70
70:0f:6a:de:ba:60,Sheridan Secure Access,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-70,-74,-74
70:0f:6a:de:c1:40,Sheridan Secure Access,-76,-76,-76,-75,-75,-75,-72,-74,-74,-75,-74,-74,-73,-75,-74,-73,-73,-74,-74,-74,-74,-73,-74,-74,-74,-75,-75,-74,-73,-73,-74,-74,-74
10:bd:18:c6:b7:a0,eduroam,-83,-82,-83,-82,-82,-82,-81,-81,-82,-81,-81,-80
70:0f:6a:c8:29:40,eduroam,-75,-74,-74,-73,-72
