C2:3B:C4:50:F8:6B,-71,-76,-77,-76,-78,-76,-75,-75,-77,-73,-73,-73,-73,-76,-75,-72,-71,-72,-74,-74,-70,-69,-73,-73,-73,-73,-72,-75
DF:5A:33:2A:96:47,-81,-81,-77,-76,-81,-74,-77,-82,-82,-81,-82,-83,-85,-83,-82,-77,-78,-79,-78,-77,-84,-84,-84,-84,-86,-79,-79,-82,-83,-82,-86,-87,-85,-83,-84
DB:4F:6E:19:A2:52,-82,-81,-82,-81,-80,-80,-77,-77,-77,-77,-77,-77,-78,-78,-83,-83,-82,-83,-84,-78,-81,-81,-81,-80,-79,-79,-80,-85
