C2:3B:C4:50:F8:6B,-91,-93,-88,-85,-85,-85,-83,-88,-85,-85,-96,-86,-86,-86,-85
DF:5A:33:2A:96:47,-71,-67,-66,-66,-67,-70,-73,-65,-65,-66,-66,-66,-66,-66,-66,-68,-72,-72,-67,-65,-65,-65,-66,-66,-66,-67,-72,-72,-71,-70,-71,-66,-65
DB:4F:6E:19:A2:52,-75,-78,-81,-83,-84,-83,-84,-85,-80,-80,-80,-80,-81,-81,-81,-82,-86,-85,-82,-82,-82,-80,-82,-80,-80,-80,-81,-80,-81,-82,-85,-85,-80,-80
