CF:27:BE:19:4E:31,-63,-63,-62,-61,-61,-61,-61,-61,-62,-63,-63,-63,-63,-63,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-62,-62,-61,-61,-61,-61,-61,-61
CA:D9:80:DE:59:61,-78,-79,-77,-77,-78,-78,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79
CE:F1:1F:F8:97:20,-74,-77,-76,-76,-75,-75,-74,-74,-77,-78,-78,-77,-77,-77,-77,-77,-78,-77,-77,-77,-77,-77
FC:B0:61:E1:7F:E2,-71,-75,-77,-76,-77,-76,-76,-76,-76,-76,-77,-77,-78,-77,-77,-77,-77,-77,-77,-77,-77,-78
DB:4F:6E:19:A2:52,-93,-96,-94,-93,-95,-93,-94,-96,-95,-94,-95,-98,-96,-95,-94,-96,-96,-93,-94,-93
DF:5A:33:2A:96:47,-86,-87,-86,-80,-92,-85,-86,-85,-86,-90,-94,-93,-93,-95,-94,-88,-93,-95,-92,-91,-89
C2:3B:C4:50:F8:6B,-86,-85,-87,-89,-86,-85,-85,-90,-87,-85,-85,-88,-89,-89,-84,-88,-86,-86,-87,-87,-86,-86,-86,-86,-85,-87,-88
