CF:27:BE:19:4E:31,-71,-72,-69,-68,-67,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
CA:D9:80:DE:59:61,-70,-71,-74,-73,-73,-72,-72,-72,-71,-71,-71,-71,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-70
CE:F1:1F:F8:97:20,-68,-68,-70,-70,-70,-71,-72,-72,-72,-72,-71,-71,-70,-71,-72,-72,-72,-72,-73,-72,-72,-72,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73
FC:B0:61:E1:7F:E2,-84,-84,-84,-82,-82,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83
DF:5A:33:2A:96:47,-81,-83,-80,-78,-87,-88,-103,-85,-85,-92,-81,-81,-82,-81,-80,-91,-84,-94,-86,-85,-97,-77,-77,-78,-78,-78,-91,-87,-96
DB:4F:6E:19:A2:52,-90,-78,-82,-90,-93,-81,-87,-86,-86,-87,-89,-86,-83,-82,-86,-97,-80,-85,-83,-87,-88,-87,-84,-85,-82,-82,-91,-88,-84,-85,-85,-84,-83
C2:3B:C4:50:F8:6B,-91,-92,-92,-89,-97,-86,-90,-90,-92,-91,-88,-85,-86,-88,-87,-88,-89,-89,-89
