70:0f:6a:de:c1:40,Sheridan Secure Access,-69,-69,-70,-70,-70,-70,-70,-70,-69,-71,-74,-73,-72,-68,-68,-70,-70,-69,-71,-71,-70,-73,-70,-71,-71,-71,-71,-69,-70,-70,-70,-69,-69,-69
70:0f:6a:c8:29:40,Sheridan Secure Access,-74,-76,-75,-75,-74,-74,-72,-75,-75,-75,-75,-75,-74,-76,-76,-73,-73,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-75,-75,-74,-75,-75,-77,-76
70:0f:6a:de:ba:60,Sheridan Secure Access,-83,-80,-80,-80,-80,-80,-80,-81,-80,-81,-81,-80,-82,-81,-80,-80,-80,-79,-79,-79,-80,-80,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-79
70:0f:6a:de:c1:40,eduroam,-61,-60,-60,-60,-60,-60,-59,-60,-60,-60,-60,-60,-61,-60,-60,-61,-60,-60,-61,-61,-61,-60,-60,-60,-60,-60,-59,-59,-59,-60,-60,-60,-60,-59
10:bd:18:c6:b7:a0,eduroam,-81,-81,-81,-81,-80,-80,-81,-82,-82,-82,-81,-81,-81,-82,-82,-82,-82,-81,-83,-82,-82,-81,-81,-82,-82,-83,-83
70:0f:6a:c8:29:40,eduroam,-78,-78
10:bd:18:c6:b7:a0,Sheridan Secure Access,-90
