70:0f:6a:de:c1:40,eduroam,-66,-69,-69,-70,-70,-71,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-69,-70,-69,-69,-69,-69,-69,-69,-68
70:0f:6a:de:c1:40,Sheridan Secure Access,-72,-74,-74,-73,-73,-75,-75,-71,-73,-73,-73,-73,-73,-73,-73,-73,-71,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-73,-73,-73,-73,-73
70:0f:6a:c8:29:40,Sheridan Secure Access,-77,-77,-78,-78,-78,-78,-78,-80,-80,-80,-79,-79,-79,-79,-81,-79,-79,-79,-80,-81,-81,-81,-80,-80,-81,-79,-80,-82,-80,-80,-80,-80,-79,-80
70:0f:6a:de:ba:60,Sheridan Secure Access,-78,-77,-77,-77,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-76,-77,-77,-76,-76,-76,-77,-77
10:bd:18:c6:b7:a0,eduroam,-81,-80,-81,-81,-81,-81,-81,-81,-79,-80,-80,-80,-80,-80,-78,-80,-80,-80
70:0f:6a:c8:29:40,eduroam,-70,-69,-72,-71,-70,-71,-70,-71,-70,-70,-70,-69,-69
10:bd:18:c6:b7:a0,Sheridan Secure Access,-93
