70:0f:6a:de:c1:40,Sheridan Secure Access,-67,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-66,-66,-65
70:0f:6a:de:ba:60,eduroam,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73,-75,-75,-75,-73,-73,-74,-74,-74,-74,-74,-74,-75,-74,-75,-75
70:0f:6a:c8:29:40,eduroam,-75,-76,-76,-76,-76
70:0f:6a:c8:29:40,Sheridan Secure Access,-76,-76,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-77,-78,-78,-77,-77,-77,-77,-77,-78
10:bd:18:c6:b7:a0,eduroam,-78,-78,-78,-78,-78,-78,-78,-78,-78,-77,-78,-78,-78,-78,-78,-78,-78,-79,-79,-78,-78,-79,-78,-80,-80,-79,-78,-80,-78,-78
70:0f:6a:de:ba:60,Sheridan Secure Access,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-80,-80,-80,-80,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-80,-80
10:bd:18:c6:b7:a0,Sheridan Secure Access,-88,-87,-88,-88,-87,-87,-87,-87,-87,-87,-87,-87,-88,-88,-86
