18:90:d8:dc:2b:2e,-48,-49,-51,-52,-57,-56,-57,-56,-57,-56,-55,-56,-56,-56,-56,-56,-56,-58,-57,-55,-55,-56,-56,-58,-58,-56,-56,-56,-56,-56,-56,-56
34:8a:ae:6b:5e:6e,-61,-63,-60,-62,-71,-58,-60,-69,-64,-65,-70,-63,-59,-70,-61,-62,-61,-68,-62,-61,-61,-62,-61,-61,-61,-61,-61,-61,-62,-61,-61,-62
18:d6:c7:4d:3b:ec,-57,-47,-38,-40,-41,-59,-46,-90,-39,-48,-47,-47,-48,-48,-47,-48,-48,-48,-48,-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-47,-47,-47,-48
c4:09:38:6d:3b:09,-47,-45,-55,-56,-48,-54,-54,-54,-57,-59,-61,-57,-59,-59,-56,-59,-56,-56,-56,-57,-56,-57,-58,-58,-58,-55,-55,-59,-55,-56,-59,-60,-59,-60,-59
