C2:3B:C4:50:F8:6B,-68,-60,-63,-70,-75,-88,-68,-67,-67,-71,-71,-71,-65,-67,-68,-67,-65,-67,-66,-65,-65,-67,-71,-71,-72,-72,-67,-65,-65
CF:27:BE:19:4E:31,-79,-81,-80,-73,-73,-73,-84,-84,-84,-84,-80,-79,-79,-79,-79,-73,-73,-73,-74,-73,-84,-84,-83,-84,-83,-80,-81,-80,-80,-81
CA:D9:80:DE:59:61,-95,-96,-96,-101,-93,-93,-96,-102,-98,-97,-93,-94
CE:F1:1F:F8:97:20,-92,-91,-100,-87,-88,-88,-94,-94,-96,-95,-96,-88,-89,-86,-88,-88,-95,-95,-94,-94,-92,-97,-96,-96
DF:5A:33:2A:96:47,-84,-99,-89,-91,-86,-86,-96,-98,-84,-84,-84,-84,-84,-94,-94,-93,-95,-94,-100,-96,-96,-85,-84,-84,-83,-83,-93,-93,-93
DB:4F:6E:19:A2:52,-87,-87,-89,-88,-89,-94,-93,-94,-97,-96,-96,-97,-89,-87,-88,-89,-93,-93,-96,-95,-96,-88,-89,-89,-89,-89
FC:B0:61:E1:7F:E2,-92,-91,-88,-88,-92,-94,-93,-92,-91,-90,-91,-88,-88,-92,-92,-93,-90,-92,-90,-90
