18:90:d8:dc:2b:2e,-50,-51,-52,-53,-54,-55,-55,-55,-55,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-56,-56,-56,-56
34:8a:ae:6b:5e:6e,-60,-57,-56,-55,-54,-53,-53,-53,-53,-53,-53,-52,-52,-53,-53,-53,-53,-53,-53,-53,-53,-53,-52,-52,-52,-53,-53,-53,-53,-53,-53,-52,-52
18:d6:c7:4d:3b:ec,-43,-45,-46,-46,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-48,-47,-47,-47,-47,-47,-47,-47,-47,-47,-48,-47,-47,-47
c4:09:38:6d:3b:09,-50,-53,-55,-55,-56,-56,-56,-56,-56,-56,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57
f8:ab:05:4f:90:86,-64,-66,-68,-69,-69,-70
