18:90:d8:dc:2b:2e,-79,-74,-74,-75,-79,-77,-76,-76,-75
34:8a:ae:6b:5e:6e,-74,-72,-68,-69,-68,-69
18:d6:c7:4d:3b:ec,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68
c4:09:38:6d:3b:09,-31,-33,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32
f8:ab:05:4f:90:86,-67,-63,-63,-63,-64,-63,-64,-63,-63,-64
