CF:27:BE:19:4E:31,-72,-74,-74,-73,-73,-74,-71,-75,-72,-73,-73
CA:D9:80:DE:59:61,-84,-88,-82,-82,-87,-82,-82,-82,-83,-82
CE:F1:1F:F8:97:20,-66,-60,-60,-61,-62,-61,-61,-60,-61,-60,-60,-60
FC:B0:61:E1:7F:E2,-78,-82,-81,-82,-82,-82,-82,-80,-82,-82
