C2:3B:C4:50:F8:6B,-95,-95
CF:27:BE:19:4E:31,-82,-91,-88,-95,-94,-98,-99,-80,-82,-84,-89,-89,-82,-83,-82,-92,-94,-97,-92,-91,-83
CA:D9:80:DE:59:61,-58,-56,-57,-59,-60,-58,-60,-60,-60,-59,-59,-63,-61,-60,-60,-58,-59,-58,-58,-59,-59,-58,-58,-58,-56,-57,-57,-57,-57,-60,-59,-59,-59,-57,-58
CE:F1:1F:F8:97:20,-78,-79,-84,-85,-85,-88,-89,-91,-89,-80,-80,-84,-86,-86,-90,-90,-89,-79,-79,-79,-79,-86,-92,-92,-93,-93,-78,-78,-78
DF:5A:33:2A:96:47,-90,-87,-87,-88,-87,-87,-87,-87,-89,-94,-90,-87,-87,-89,-89,-89,-86,-87,-88,-87,-89,-90,-89,-90,-91,-89,-89,-90,-88
FC:B0:61:E1:7F:E2,-91,-82,-100,-97,-97,-97,-97,-95,-82,-82,-81,-82,-97,-96,-99,-95,-96,-89,-83,-81,-95,-94,-99,-91,-96
DB:4F:6E:19:A2:52,-83,-80,-75,-76,-77,-76,-76,-76,-82,-80,-80,-78,-76,-76,-78,-76,-76,-77,-77,-81,-84,-83,-77,-77,-78,-76,-78,-77,-77,-76,-76,-80,-82
