C2:3B:C4:50:F8:6B,-73,-75,-73,-74,-75,-74,-74,-74,-74,-76,-73,-74,-73,-76,-74,-72,-76,-75,-75
DF:5A:33:2A:96:47,-82,-74,-73,-80,-74,-74,-74,-73,-75,-74,-72,-74,-74,-74,-73,-74,-73,-72,-73,-74,-73
DB:4F:6E:19:A2:52,-74,-85,-87,-86,-86,-86,-87,-85,-86,-86,-85,-85,-86,-87,-87,-86,-86
