C2:3B:C4:50:F8:6B,-62,-64,-71,-64,-71,-71,-72,-65,-72,-67,-70,-72,-71,-71,-69,-69,-70,-68,-72,-72
DF:5A:33:2A:96:47,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-78,-79,-78,-78,-79,-78,-79,-79,-79,-79,-79
DB:4F:6E:19:A2:52,-88,-87,-89,-89,-88,-88,-89,-88,-89,-88,-87,-88,-88,-88,-90,-87,-88,-89
