18:90:d8:dc:2b:2e,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69
34:8a:ae:6b:5e:6e,-61,-63,-63,-63,-63,-63,-64,-64,-63,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63
18:d6:c7:4d:3b:ec,-63,-60,-62,-63,-63,-63,-63,-63,-63,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63
c4:09:38:6d:3b:09,-21,-22,-22,-22,-22,-23,-23,-23,-23,-23,-23,-23,-23,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24
f8:ab:05:4f:90:86,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-57,-57,-57,-56,-56,-56,-56,-56,-56,-56,-56,-56
