18:90:d8:dc:2b:2e,-67,-60,-60,-61,-59,-62,-60,-60,-60,-59,-60
34:8a:ae:6b:5e:6e,-76,-67,-66,-65,-65,-65,-66
18:d6:c7:4d:3b:ec,-54,-47,-47,-47,-47,-47,-47,-48,-47,-47,-47
c4:09:38:6d:3b:09,-58,-60,-60,-60,-60,-61,-60,-59,-60,-60,-58,-60
C2:3B:C4:50:F8:6B,-91,-91,-92
DF:5A:33:2A:96:47,-68,-68,-69,-71,-68,-70,-70,-71,-68,-71,-71,-70
DB:4F:6E:19:A2:52,-82,-81,-84,-83,-79,-80,-81,-85,-84,-84
